price,cost,sales,ProfitMargin,inventory,DiscountPercentage,DeliveryDays,category,material,color,location,season,StoreType,brand,revenue
149.9,116.9,35,22,185,1,2,Chair,Fabric,Blue,Urban,Spring,Online,BrandB,7474.8
154,99.7,31,35.3,87,3.1,2,Desk,Wood,Black,Rural,Winter,Online,BrandC,11696
352.4,237.1,28,32.7,12,18,6,Bed,Plastic,Red,Rural,Summer,Retail,BrandC,16307
58.9,30.2,39,48.8,42,26.2,7,Bed,Metal,White,Suburban,Spring,Retail,BrandB,-1144.4
96.9,58.5,1,39.6,75,3.6,3,Chair,Wood,White,Suburban,Winter,Retail,BrandC,-3046.4
410,210.5,25,48.7,50,13.5,4,Chair,Glass,Red,Rural,Winter,Retail,BrandC,9064
130.4,111,43,14.8,18,27.3,3,Sofa,Glass,Red,Urban,Winter,Retail,BrandD,1359.8
343.7,205.3,38,40.3,148,24.4,7,Table,Metal,Green,Rural,Spring,Online,BrandD,15936.2
157.2,113.6,20,27.7,121,15.6,7,Bed,Wood,White,Suburban,Summer,Retail,BrandD,3157
94.8,48.9,3,48.4,23,23.2,4,Table,Metal,White,Urban,Winter,Online,BrandA,494.7
159.4,122.2,2,23.3,25,15.7,7,Table,Plastic,Blue,Rural,Spring,Online,BrandD,3485.4
375,236,18,37.1,172,4.7,5,Bed,Metal,Brown,Suburban,Winter,Online,BrandD,7229.4
435.1,373.8,44,14.1,155,3.7,1,Chair,Plastic,Blue,Rural,Fall,Online,BrandD,19952.7
423.6,362.3,10,14.5,119,5.7,4,Sofa,Glass,White,Rural,Fall,Online,BrandB,5312.6
228.7,144.1,5,37,81,10.5,7,Desk,Plastic,Blue,Rural,Spring,Retail,BrandC,300.1
350.6,301.7,9,14,99,27.9,2,Bed,Wood,White,Urban,Summer,Retail,BrandB,-2237.4
142.2,127.8,2,10.2,156,24,2,Bed,Wood,Black,Suburban,Summer,Retail,BrandD,9011.4
181.9,151,34,17,16,13,1,Desk,Wood,Green,Suburban,Winter,Retail,BrandA,853.4
453.4,379.9,38,16.2,67,14.8,2,Table,Wood,Blue,Rural,Summer,Online,BrandB,22950.2
55.9,33.5,31,40,43,8,8,Sofa,Fabric,White,Rural,Summer,Online,BrandD,3300.6
88.5,64.7,10,26.9,60,21.1,8,Table,Plastic,Blue,Rural,Fall,Retail,BrandA,-2310.1
143.6,75.6,12,47.3,122,24.1,8,Desk,Wood,Brown,Urban,Spring,Online,BrandA,4082
61.9,33.3,36,46.2,92,7.2,1,Desk,Metal,Green,Suburban,Fall,Retail,BrandA,5999.6
131.7,118.4,21,10,195,1.3,1,Sofa,Metal,Black,Rural,Spring,Online,BrandC,11320.9
312.4,197,49,36.9,73,18.7,4,Desk,Fabric,Red,Suburban,Winter,Online,BrandA,5863.1
239.6,191.5,47,20.1,152,16.9,6,Desk,Plastic,Red,Rural,Fall,Online,BrandD,8662.4
451.7,371.6,6,17.7,66,12.1,8,Sofa,Plastic,Blue,Suburban,Spring,Online,BrandB,9269.3
417.9,352.3,48,15.7,110,19.3,2,Bed,Plastic,White,Rural,Summer,Retail,BrandB,19915.2
203.8,183.2,49,10.1,1,16.5,3,Table,Fabric,Brown,Urban,Spring,Online,BrandD,10767.5
166.7,99.5,3,40.3,88,7.5,6,Bed,Plastic,Green,Rural,Summer,Retail,BrandC,7855.1
220.9,114,10,48.4,176,11.9,4,Bed,Plastic,Black,Rural,Winter,Retail,BrandC,1045.4
315.6,209.7,5,33.6,197,12.8,2,Table,Wood,Black,Rural,Summer,Online,BrandA,-10614.7
170.6,94.2,46,44.8,25,26.4,7,Bed,Plastic,Black,Rural,Spring,Retail,BrandD,3943.7
330.9,168.4,26,49.1,199,28.8,4,Sofa,Wood,Red,Rural,Fall,Retail,BrandA,16181.5
234.2,150.9,21,35.6,98,26.8,8,Table,Wood,Green,Suburban,Spring,Retail,BrandA,5093.5
298.4,242.8,45,18.7,26,21.6,8,Chair,Plastic,Red,Suburban,Fall,Retail,BrandD,6319.5
246.3,178.9,26,27.4,88,17.6,7,Bed,Metal,Blue,Urban,Spring,Online,BrandC,11949.7
182.5,114.1,38,37.5,145,20.7,9,Desk,Glass,Black,Rural,Spring,Online,BrandC,9725.6
476.8,363.2,44,23.8,181,28.2,4,Table,Metal,Green,Suburban,Winter,Online,BrandB,15803.9
393.6,233.3,26,40.7,0,7.5,7,Chair,Plastic,Black,Suburban,Summer,Online,BrandD,12392.3
113.1,57.2,8,49.4,188,16.1,1,Desk,Plastic,Red,Rural,Spring,Retail,BrandA,-4327.1
440.8,355.2,5,19.4,102,20.7,4,Chair,Metal,Red,Rural,Fall,Retail,BrandD,-62.4
269.3,201.9,15,25.1,130,20.4,2,Bed,Plastic,Red,Urban,Summer,Online,BrandA,2892.2
452.6,364.3,16,19.5,195,7.6,9,Desk,Wood,Black,Urban,Winter,Online,BrandB,12188.6
409.9,211.4,1,48.4,40,17.6,5,Bed,Fabric,Green,Suburban,Summer,Retail,BrandB,-2406
241.4,201.5,16,16.5,164,23.9,3,Desk,Plastic,Green,Urban,Spring,Online,BrandB,2810.8
60.1,45,37,25.2,50,14.3,4,Table,Plastic,Blue,Suburban,Fall,Retail,BrandB,9112.1
170.9,124,3,27.5,14,23.8,6,Sofa,Metal,Black,Urban,Fall,Online,BrandA,13012.3
293.7,220.3,47,25,7,10.8,1,Sofa,Wood,Blue,Rural,Summer,Retail,BrandC,7961.9
335.1,283.4,31,15.4,37,28.2,7,Chair,Metal,Brown,Urban,Fall,Retail,BrandA,8161.5
166.1,122,13,26.5,113,16,8,Desk,Metal,Blue,Suburban,Spring,Online,BrandB,-5726.9
112.7,82.6,16,26.8,82,17.9,7,Bed,Plastic,Blue,Urban,Fall,Online,BrandC,1408.5
425.7,381.6,43,10.4,55,0.9,7,Table,Wood,Blue,Suburban,Fall,Online,BrandD,16683.2
493,395.7,21,19.7,174,5.1,9,Table,Plastic,Red,Suburban,Fall,Retail,BrandA,16079
286.6,194,2,32.3,102,19,4,Table,Plastic,Brown,Urban,Spring,Online,BrandD,-5400.2
127.3,99.6,27,21.7,137,12.6,7,Sofa,Plastic,Blue,Urban,Winter,Online,BrandB,-3546.8
172.5,113.1,38,34.4,101,15.2,9,Bed,Plastic,Green,Suburban,Fall,Online,BrandD,13161.6
58.3,34.5,26,40.8,77,1.9,5,Table,Fabric,Blue,Rural,Winter,Online,BrandC,-1679.1
461.4,340.9,38,26.1,176,25,2,Table,Glass,Red,Urban,Summer,Online,BrandC,14133.8
103,89.7,46,12.9,168,23.5,5,Chair,Wood,White,Suburban,Summer,Retail,BrandC,5097.7
309.4,269.7,25,12.8,82,5.6,4,Desk,Fabric,Brown,Rural,Spring,Online,BrandA,3369.1
173.3,110.4,11,36.3,29,19,8,Desk,Glass,White,Suburban,Spring,Online,BrandD,-2387.5
299.4,212.9,8,28.9,4,24.6,5,Desk,Glass,White,Urban,Spring,Online,BrandD,7441.6
343.1,200.6,8,41.5,118,19.2,9,Chair,Glass,Brown,Suburban,Spring,Online,BrandD,5602.7
423.4,380.3,33,10.2,198,9.3,9,Sofa,Fabric,Black,Suburban,Winter,Retail,BrandB,12592.2
142.9,127.5,7,10.8,30,19.7,3,Chair,Wood,Green,Suburban,Spring,Retail,BrandA,119.4
55,41.8,38,24,179,6.3,6,Table,Metal,Red,Urban,Winter,Online,BrandA,3539.3
111.6,91.7,21,17.8,22,9.6,6,Bed,Glass,Brown,Rural,Fall,Online,BrandD,4030.8
455,357.7,8,21.4,47,7.2,4,Table,Metal,White,Rural,Fall,Online,BrandA,9683.6
443.3,326.8,21,26.3,108,16.7,3,Table,Metal,Red,Rural,Summer,Retail,BrandD,7648.8
318.8,166.2,20,47.9,39,3.3,1,Bed,Plastic,Red,Rural,Summer,Retail,BrandD,8384.6
320.2,218.4,8,31.8,5,28,7,Desk,Metal,Black,Urban,Winter,Online,BrandD,5435.5
349.3,268.9,46,23,37,10,5,Chair,Plastic,White,Suburban,Spring,Retail,BrandC,18137.7
128.9,99.4,31,22.9,168,6.6,7,Sofa,Wood,Blue,Rural,Summer,Retail,BrandB,10982.5
461.5,299.6,29,35.1,99,14.9,1,Table,Wood,Red,Rural,Winter,Retail,BrandA,11326.5
238.5,209,48,12.3,26,8.3,8,Table,Plastic,White,Urban,Summer,Retail,BrandB,7665
222.4,126.1,9,43.3,68,16.1,3,Sofa,Wood,Red,Suburban,Spring,Retail,BrandC,-109.3
283.5,198.5,15,30,56,10.5,7,Chair,Glass,Black,Suburban,Winter,Retail,BrandA,7012.2
71.1,55.2,30,22.4,16,4,3,Table,Wood,Black,Rural,Summer,Online,BrandD,1509
124.8,97.2,26,22.1,70,8,3,Sofa,Plastic,Blue,Rural,Spring,Retail,BrandB,14420.6
382.1,290.2,10,24.1,46,13.2,9,Table,Glass,Black,Suburban,Winter,Online,BrandC,3381.5
87.3,53.2,29,39,78,0.9,2,Desk,Metal,White,Urban,Winter,Retail,BrandA,-2267.2
321.4,180.8,16,43.8,109,23.1,4,Desk,Metal,Brown,Suburban,Winter,Online,BrandA,5567.3
160.4,121,36,24.6,12,18.7,6,Table,Metal,Black,Suburban,Fall,Retail,BrandB,12391.5
225.2,166.6,20,26,138,18,3,Table,Plastic,Brown,Rural,Winter,Online,BrandB,-387.6
179.9,102.9,45,42.8,123,16.4,7,Desk,Metal,Blue,Urban,Summer,Online,BrandA,2546.7
210.1,164.3,37,21.8,108,17.7,7,Table,Wood,Green,Urban,Winter,Retail,BrandA,5461.5
373.6,254.8,22,31.8,89,28,5,Chair,Metal,Red,Urban,Winter,Online,BrandC,2684.6
183.7,140.9,7,23.3,85,0.3,3,Chair,Fabric,Red,Rural,Winter,Online,BrandD,-5468.5
304.9,254.6,23,16.5,91,1.4,2,Bed,Fabric,White,Urban,Winter,Retail,BrandD,-792.4
264.2,150.1,41,43.2,23,5.7,4,Chair,Metal,Blue,Urban,Winter,Online,BrandC,11372.9
348.7,177,40,49.2,72,5,4,Table,Metal,Blue,Rural,Fall,Retail,BrandA,16821.3
471.6,382.8,29,18.8,3,5.4,8,Table,Fabric,Blue,Suburban,Spring,Online,BrandB,9426.4
379.7,282.4,16,25.6,112,20.2,8,Sofa,Metal,Red,Urban,Fall,Online,BrandB,4497.4
146.7,114.4,38,22,45,13.8,5,Chair,Glass,Black,Suburban,Summer,Retail,BrandA,5731.7
64,53.5,28,16.5,17,29.8,6,Desk,Fabric,Red,Urban,Spring,Online,BrandC,-4266.7
168,138,48,17.9,42,6.8,8,Desk,Plastic,Red,Suburban,Summer,Online,BrandA,11810.3
317.8,281,38,11.6,160,9.3,1,Bed,Fabric,Red,Suburban,Winter,Retail,BrandB,12009.3
73.1,52.3,31,28.6,92,29.5,5,Sofa,Wood,Black,Rural,Summer,Retail,BrandA,4220.3
273.4,190.1,14,30.5,102,25,4,Desk,Glass,Green,Rural,Fall,Retail,BrandA,6272
318.6,210.5,33,33.9,123,14.1,4,Bed,Plastic,White,Urban,Fall,Online,BrandC,21160.2
200.4,112.5,9,43.9,9,16.6,2,Chair,Metal,Green,Urban,Winter,Online,BrandD,-3619.4
396.9,289.4,27,27.1,72,25.3,1,Sofa,Wood,Green,Rural,Winter,Retail,BrandB,3542
98,59.8,24,38.9,186,14.4,6,Sofa,Wood,Red,Urban,Spring,Online,BrandB,10426.6
83.8,72.8,13,13.2,30,6.2,7,Table,Glass,Green,Urban,Fall,Online,BrandA,4283.4
377.7,277,26,26.7,155,24.9,5,Chair,Plastic,Red,Rural,Fall,Online,BrandB,7724.4
273,201.2,29,26.3,59,16.1,8,Sofa,Wood,Red,Suburban,Spring,Online,BrandB,4248.6
359.8,231,49,35.8,130,4.6,9,Bed,Plastic,White,Urban,Fall,Online,BrandD,15660.4
245.7,128,43,47.9,117,15.2,2,Desk,Plastic,Blue,Rural,Spring,Retail,BrandB,7899.2
160.9,82.5,28,48.7,182,12.4,4,Chair,Wood,Red,Urban,Fall,Retail,BrandB,-3528.6
418.6,280.2,28,33.1,13,26.3,9,Chair,Plastic,Green,Urban,Summer,Online,BrandC,13503.5
409.7,218.7,8,46.6,185,3.8,5,Sofa,Glass,White,Rural,Summer,Online,BrandC,-6899.4
362.6,269.3,23,25.7,142,26.3,3,Sofa,Wood,Brown,Rural,Spring,Online,BrandC,1905
172.5,147,29,14.8,1,15.4,6,Sofa,Glass,Brown,Urban,Spring,Retail,BrandC,2074.1
315.6,269.3,5,14.7,23,12.1,3,Bed,Glass,Brown,Urban,Winter,Retail,BrandC,12104
212.4,162.2,42,23.6,63,4.9,5,Table,Plastic,Green,Suburban,Fall,Retail,BrandD,7984.9
91.2,53.3,7,41.6,198,21,3,Sofa,Plastic,Blue,Suburban,Summer,Retail,BrandB,2086.6
462.8,391.2,42,15.5,99,27.8,6,Table,Wood,Black,Rural,Winter,Retail,BrandA,9645.4
111.6,95.3,36,14.6,113,11.3,5,Table,Metal,Blue,Urban,Fall,Online,BrandD,7907.8
477.6,276.4,41,42.1,23,7.3,9,Chair,Wood,White,Rural,Summer,Online,BrandA,32922.1
250.7,199.3,27,20.5,154,16.7,3,Desk,Glass,Blue,Rural,Fall,Online,BrandC,8099.7
133.3,81.9,46,38.5,164,23.9,6,Desk,Plastic,Brown,Urban,Spring,Online,BrandB,2990
293.9,241.3,2,17.9,90,0.1,8,Bed,Glass,Blue,Suburban,Summer,Retail,BrandC,-9571.7
442.8,398.1,25,10.1,166,18.9,7,Bed,Fabric,White,Rural,Summer,Online,BrandD,12442.2
379.5,194.3,9,48.8,190,17.9,6,Desk,Fabric,White,Rural,Winter,Online,BrandA,-2125.4
413,354.7,27,14.1,25,9.5,2,Desk,Glass,Brown,Urban,Fall,Online,BrandB,6306.7
346.5,259.5,1,25.1,64,13.5,7,Chair,Metal,Green,Suburban,Spring,Online,BrandD,4958.1
361.5,321.5,23,11.1,119,7.4,8,Chair,Metal,Red,Suburban,Spring,Retail,BrandD,5330.9
432.1,296.5,10,31.4,3,23.7,1,Desk,Wood,Black,Urban,Fall,Retail,BrandB,2826.7
162.4,136.2,42,16.1,156,19,9,Sofa,Wood,Black,Rural,Fall,Online,BrandB,9269.6
270.2,141.9,25,47.5,0,16,4,Sofa,Wood,Brown,Urban,Spring,Online,BrandD,2146
149.5,94.8,3,36.6,49,11.8,8,Chair,Plastic,Black,Urban,Fall,Online,BrandA,-6049
494.5,260.5,6,47.3,109,8.7,7,Table,Metal,Blue,Suburban,Winter,Online,BrandA,5028.9
474.8,422.7,6,11,138,24.7,7,Desk,Glass,White,Rural,Fall,Retail,BrandD,5917.5
67.7,56,2,17.3,73,13.5,2,Bed,Fabric,White,Rural,Winter,Retail,BrandD,-2770.7
367.5,309.1,18,15.9,186,15,1,Sofa,Metal,Brown,Suburban,Winter,Online,BrandC,2484.4
466.4,408.2,23,12.5,61,15.6,4,Table,Metal,White,Rural,Fall,Online,BrandC,3549.9
131.3,70.1,2,46.6,80,13.5,2,Sofa,Metal,Red,Rural,Summer,Retail,BrandA,3794.7
305.6,199.9,12,34.6,163,7.7,8,Table,Wood,White,Urban,Summer,Retail,BrandC,12979.7
462,244.1,22,47.2,55,3.6,7,Desk,Plastic,White,Urban,Winter,Online,BrandA,14454.1
65.3,38.1,37,41.6,110,3,8,Desk,Glass,Blue,Urban,Fall,Online,BrandB,1887.9
363.8,215.3,20,40.8,20,22.7,6,Desk,Wood,Green,Rural,Winter,Online,BrandC,9205.5
183.8,126.4,39,31.2,140,6.7,1,Chair,Plastic,Black,Rural,Fall,Retail,BrandA,2528.7
466,283.1,24,39.3,8,1.7,9,Table,Metal,Blue,Rural,Fall,Retail,BrandA,12838.7
487,263.2,48,46,138,23.9,6,Bed,Plastic,Blue,Rural,Spring,Retail,BrandD,12356
474.9,269.3,20,43.3,69,4.6,1,Bed,Wood,Blue,Suburban,Summer,Retail,BrandA,8448.5
263.4,147.2,1,44.1,128,18.8,1,Desk,Metal,Black,Suburban,Summer,Retail,BrandC,5592.5
437.9,389.4,1,11.1,117,10.2,8,Bed,Wood,Brown,Rural,Spring,Online,BrandD,4453.6
430.1,345.6,17,19.6,197,3.8,6,Sofa,Glass,Blue,Urban,Spring,Online,BrandD,9875.8
193.6,171.7,1,11.3,55,12.4,8,Table,Metal,Green,Urban,Spring,Online,BrandC,2250.9
423,285.9,45,32.4,30,0.4,8,Table,Plastic,Brown,Suburban,Winter,Online,BrandB,15270.4
66.7,40.8,30,38.9,36,25.2,8,Table,Wood,White,Suburban,Winter,Retail,BrandC,2207.5
318.3,260.8,41,18.1,174,15.4,7,Sofa,Fabric,Green,Rural,Winter,Online,BrandC,14957
153.5,96.8,47,37,90,4.2,7,Chair,Plastic,Brown,Rural,Winter,Retail,BrandD,5697.7
104.3,64.6,3,38,113,7.1,4,Sofa,Plastic,White,Rural,Winter,Retail,BrandC,-732.4
84.6,50.2,46,40.7,127,13.4,9,Table,Metal,White,Rural,Summer,Online,BrandB,1018.6
363.3,200.5,11,44.8,174,5.7,2,Table,Plastic,Blue,Rural,Summer,Online,BrandB,2345.4
202.9,122.3,24,39.7,121,8.1,9,Table,Wood,Blue,Urban,Fall,Online,BrandB,611.6
376.2,241.5,22,35.8,68,16,3,Bed,Fabric,Black,Urban,Summer,Online,BrandD,7068.9
79.4,61.1,44,23,185,25,2,Chair,Glass,Red,Rural,Spring,Online,BrandC,1019.9
191.9,100.7,45,47.5,35,12.1,4,Sofa,Fabric,Green,Urban,Summer,Online,BrandA,222.5
292.8,171,26,41.6,31,21.5,5,Table,Wood,Black,Rural,Spring,Retail,BrandC,18979.5
405.8,334.2,13,17.6,63,26.3,2,Desk,Metal,Black,Rural,Summer,Retail,BrandB,-1299
193.4,108.1,1,44.1,198,6.5,1,Chair,Wood,Green,Suburban,Winter,Retail,BrandC,-492.6
331.7,211.3,24,36.3,169,24.2,5,Desk,Plastic,Brown,Urban,Summer,Online,BrandD,6338
448.7,379.5,10,15.4,47,22.7,9,Chair,Metal,Green,Urban,Fall,Retail,BrandC,793.1
327.1,183.8,35,43.8,80,10.7,5,Table,Glass,White,Suburban,Winter,Online,BrandD,9775.2
154.8,82.5,24,46.7,157,29.7,9,Chair,Glass,Red,Urban,Winter,Online,BrandA,-1479.9
61,42.3,28,30.6,148,7.9,6,Chair,Wood,Brown,Suburban,Fall,Retail,BrandA,5208.9
441.5,274.2,36,37.9,59,7.6,3,Table,Plastic,Blue,Urban,Summer,Retail,BrandD,14569.3
59.6,43.2,16,27.5,140,23.2,4,Desk,Glass,Red,Rural,Summer,Online,BrandC,4324.3
443.6,364.4,40,17.9,0,13,4,Desk,Fabric,Red,Suburban,Fall,Online,BrandB,22780.3
288,159.8,16,44.5,64,9.9,1,Bed,Metal,Blue,Rural,Winter,Retail,BrandD,2744.9
472.6,346.1,17,26.8,32,5.4,3,Desk,Fabric,Red,Rural,Fall,Retail,BrandC,11470.5
409.5,287.5,15,29.8,37,23,3,Desk,Glass,Brown,Urban,Spring,Retail,BrandC,12413.4
499.1,278.3,16,44.2,24,23.6,1,Chair,Glass,Brown,Suburban,Spring,Retail,BrandC,5484.1
207.8,155.8,15,25,153,17,9,Bed,Wood,Brown,Rural,Summer,Retail,BrandB,6043
395.2,240.9,34,39.1,58,28.7,1,Table,Wood,Black,Rural,Winter,Retail,BrandB,7252.3
230.9,160.5,11,30.5,160,9.5,9,Table,Metal,Black,Suburban,Spring,Online,BrandB,8283.2
265.9,141.7,1,46.7,100,6.6,1,Sofa,Wood,Brown,Urban,Fall,Retail,BrandD,-2250.6
332.4,227.3,15,31.6,126,20.3,2,Bed,Plastic,Blue,Rural,Summer,Online,BrandD,7487.7
443.2,275.9,26,37.7,40,22.8,2,Chair,Metal,Blue,Urban,Summer,Online,BrandB,13876.1
492.8,408.5,4,17.1,157,6.8,6,Sofa,Plastic,Green,Suburban,Winter,Retail,BrandD,-4056.6
395.7,206.9,43,47.7,56,2.3,7,Sofa,Wood,Green,Urban,Spring,Retail,BrandB,13291.5
238,158.9,5,33.3,176,24.3,1,Table,Metal,Brown,Suburban,Summer,Retail,BrandD,-2635.3
239.6,163.7,35,31.7,47,29.3,3,Desk,Glass,Red,Urban,Fall,Online,BrandC,11329.2
381.9,301.7,13,21,71,19.3,2,Chair,Fabric,Red,Urban,Spring,Online,BrandB,-1872.1
157.5,114.9,10,27,176,8.3,8,Bed,Glass,Blue,Rural,Summer,Retail,BrandD,3071.7
99.7,76.5,11,23.3,174,29.9,9,Sofa,Plastic,Red,Urban,Summer,Retail,BrandC,4401.3
209.6,169.9,18,18.9,55,26.8,2,Chair,Glass,White,Rural,Spring,Online,BrandC,3608.5
179.3,151.5,34,15.5,64,15.4,2,Table,Glass,Black,Suburban,Spring,Online,BrandD,11529.7
183.3,114.7,39,37.4,11,24.8,9,Sofa,Fabric,Red,Suburban,Winter,Retail,BrandC,-4243.1
155.1,111,41,28.5,68,24.5,4,Sofa,Fabric,Red,Rural,Fall,Retail,BrandA,7843
68.9,57.6,42,16.4,133,28,5,Table,Glass,Green,Urban,Winter,Retail,BrandB,1174.8
58,52,23,10.4,88,25.2,9,Table,Fabric,White,Suburban,Winter,Online,BrandB,-6527.4
494.5,423.2,7,14.4,192,19.3,6,Table,Glass,Red,Suburban,Fall,Online,BrandC,-2612.6
242.5,157.3,39,35.1,24,18.3,9,Chair,Metal,Black,Suburban,Fall,Retail,BrandD,15554.2
223,128.9,3,42.2,0,14,9,Chair,Glass,Red,Rural,Winter,Retail,BrandA,3736.2
355.8,247.6,12,30.4,159,18.8,7,Chair,Wood,Blue,Suburban,Spring,Retail,BrandD,7477.1
148.2,118.1,7,20.3,130,23.9,9,Desk,Fabric,White,Suburban,Fall,Online,BrandB,5584.8
477.5,332.8,49,30.3,48,29.1,5,Sofa,Fabric,Red,Suburban,Winter,Online,BrandC,9810.9
403.9,280,26,30.7,146,14,5,Chair,Plastic,White,Suburban,Spring,Online,BrandA,10256.9
90.2,75.4,33,16.5,59,17.2,8,Desk,Plastic,Red,Rural,Summer,Retail,BrandC,7957.4
237.9,153.4,37,35.5,156,13.3,4,Sofa,Wood,Black,Rural,Spring,Retail,BrandA,5615.1
445.6,376.1,48,15.6,177,20.1,9,Chair,Fabric,Black,Urban,Winter,Retail,BrandC,23911.7
475.1,314.9,15,33.7,1,18.9,7,Table,Fabric,White,Suburban,Fall,Online,BrandD,2717.1
260.3,164.3,2,36.9,72,0.5,7,Bed,Plastic,Brown,Rural,Spring,Online,BrandB,1141.7
326,222.2,41,31.8,183,16.2,3,Chair,Plastic,Green,Urban,Spring,Online,BrandC,13184.9
125.2,100.8,7,19.5,144,2.7,4,Bed,Glass,Green,Urban,Spring,Retail,BrandC,4625.9
496,273,32,45,187,0.8,7,Chair,Fabric,Blue,Suburban,Fall,Retail,BrandA,14308.5
154.3,89.3,4,42.1,109,23.7,5,Table,Fabric,Brown,Urban,Fall,Online,BrandD,5531.1
474.2,417.6,20,11.9,163,7.8,3,Bed,Glass,Green,Rural,Spring,Retail,BrandD,10888.7
342.3,195.2,36,43,60,10.2,1,Desk,Fabric,White,Urban,Spring,Retail,BrandA,2870.8
323.5,235.2,32,27.3,16,1.9,7,Table,Wood,Green,Urban,Winter,Online,BrandD,19335.3
280.7,205.4,28,26.8,48,5.4,6,Bed,Plastic,Blue,Rural,Fall,Online,BrandB,2647.3
153.8,107,13,30.4,75,23,7,Bed,Plastic,Red,Urban,Spring,Online,BrandC,11135.2
129.4,98.1,1,24.2,187,14.8,2,Table,Plastic,Green,Urban,Fall,Online,BrandA,-678.2
149.2,88.3,35,40.8,147,26.4,4,Table,Metal,White,Urban,Fall,Online,BrandD,2123.3
133.9,96.6,48,27.9,177,11.9,2,Table,Wood,White,Urban,Fall,Retail,BrandB,7657.3
400.8,260.1,30,35.1,130,8.1,8,Sofa,Wood,Blue,Suburban,Winter,Online,BrandB,7562
207.6,158.7,36,23.5,42,10.4,7,Desk,Glass,Blue,Suburban,Summer,Retail,BrandD,-2736.7
76,42.3,25,44.4,56,21.4,1,Chair,Metal,Black,Rural,Fall,Retail,BrandD,947.8
486.1,354.1,16,27.2,49,16.7,2,Bed,Fabric,Black,Urban,Fall,Online,BrandA,8357.8
447.7,257,19,42.6,195,27.1,2,Chair,Wood,Black,Rural,Spring,Online,BrandD,13887.8
467.5,285.9,1,38.9,177,18.1,4,Table,Metal,Red,Suburban,Fall,Retail,BrandA,-5573.8
497.7,292.4,5,41.3,36,14.8,3,Desk,Metal,White,Urban,Summer,Retail,BrandC,5021.6
128.3,73.5,22,42.7,45,23.6,1,Desk,Wood,Black,Urban,Fall,Retail,BrandB,1637
228.3,189.6,24,17,169,28.4,2,Sofa,Glass,White,Suburban,Winter,Online,BrandA,4087
391.2,240.3,43,38.6,14,10.7,9,Table,Metal,Blue,Urban,Spring,Retail,BrandB,19886.3
363.2,316.3,45,12.9,160,7.5,1,Bed,Plastic,Red,Urban,Summer,Online,BrandC,12562.1
119.3,105.9,37,11.2,79,18.5,9,Sofa,Metal,Blue,Suburban,Winter,Online,BrandD,4434.3
417.1,303.9,36,27.2,138,15,7,Table,Fabric,White,Rural,Summer,Retail,BrandA,18218.8
151,84.1,36,44.3,147,29.7,2,Sofa,Wood,Brown,Rural,Spring,Online,BrandD,8970.8
150.7,97.9,4,35,23,13.9,2,Chair,Fabric,Brown,Urban,Fall,Retail,BrandB,-5582.2
291.6,238.9,36,18.1,124,2.2,5,Table,Glass,Black,Suburban,Spring,Retail,BrandA,7200.2
316.8,205,18,35.3,191,29.3,5,Bed,Plastic,Brown,Rural,Spring,Online,BrandC,3312.1
311,166.4,16,46.5,117,25.3,4,Bed,Wood,Blue,Rural,Fall,Online,BrandC,7786.9
91.2,65.9,41,27.7,79,5.4,3,Table,Metal,Brown,Urban,Winter,Retail,BrandD,2282
444.9,372.8,18,16.2,93,27.1,4,Sofa,Plastic,Green,Rural,Summer,Online,BrandC,6248.1
169.5,138.7,22,18.2,64,10.2,4,Desk,Metal,Red,Suburban,Winter,Online,BrandC,9599.8
108.3,61.7,2,43,87,11.3,2,Table,Glass,White,Rural,Fall,Retail,BrandD,-1501.2
449.9,346.1,21,23.1,87,27.2,5,Bed,Wood,Black,Suburban,Summer,Online,BrandD,14245.2
480,282.4,36,41.2,144,15.9,5,Chair,Glass,Blue,Suburban,Fall,Retail,BrandA,6506
438,257.2,44,41.3,125,4.1,5,Bed,Glass,Red,Urban,Winter,Retail,BrandA,16510
414.3,352,39,15,88,11.1,1,Desk,Glass,Black,Rural,Spring,Online,BrandD,7542.4
344.9,206.9,47,40,60,21.7,6,Bed,Glass,Blue,Urban,Summer,Retail,BrandB,13280.7
297.9,180.3,39,39.5,14,5.2,2,Desk,Metal,Brown,Rural,Fall,Online,BrandB,14765.4
89.1,44.6,29,50,93,17.7,7,Table,Fabric,White,Urban,Summer,Retail,BrandA,1321.3
233.8,198.3,26,15.2,50,20.9,4,Bed,Metal,Green,Urban,Summer,Online,BrandA,2438.8
217.7,177.9,21,18.3,26,10.3,5,Sofa,Plastic,Green,Urban,Winter,Retail,BrandD,-2697.8
166.9,125.3,17,24.9,73,20.8,5,Sofa,Glass,Brown,Rural,Spring,Retail,BrandB,10653.2
375.5,300.5,16,20,60,26.5,5,Bed,Plastic,White,Urban,Summer,Online,BrandD,4302.7
273.1,153.2,31,43.9,185,14.2,2,Bed,Metal,Red,Suburban,Winter,Online,BrandA,5007.5
86.5,59.1,9,31.7,30,11.5,5,Chair,Glass,White,Rural,Summer,Online,BrandC,8501.5
149.1,95.5,31,36,11,7.5,3,Bed,Metal,Brown,Suburban,Spring,Online,BrandC,2513.1
357.5,192.1,14,46.3,45,18.1,4,Chair,Glass,Blue,Urban,Summer,Online,BrandC,-454.4
84.3,58.5,49,30.6,158,26.4,2,Chair,Metal,Red,Urban,Spring,Online,BrandD,-512.5
